lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
"(11Z,14Z)-eicosadienoylcarnitine",-0.37943075679463384,11.498723912953178,0.5215699971595313,0.47017273323318054,0.9806525851446248,CAR,1262933.6362304688,1288290.3208007812,1349906.3383789062,1447970.6625976562,1569963.0502929688,1322329.38671875,1437470.2348632812,1481437.8369140625,1510009.1274414062,1611557.333984375,1833013.6752929688
(11Z)-eicoseneoylcarnitine,-0.36470833384105744,11.506163381255691,0.4819850795174716,0.4875245304257262,0.9806525851446248,CAR,1256930.4736328125,1313193.267578125,1370506.4516601562,1476902.5249023438,1624465.5419921875,1324620.29296875,1469218.4106445312,1479341.6264648438,1496397.3359375,1650848.89453125,1770335.1005859375
"(13Z,16Z)-docosadienoylcarnitine",-0.40121644099152926,11.475795341893138,0.5829859540172038,0.4451442966116347,0.9806525851446248,CAR,1200177.8431396484,1229167.669921875,1293432.1517333984,1486547.2768554688,1530059.8298339844,1265010.6803588867,1427897.3614501953,1472655.911315918,1561466.8793945312,1541192.444946289,1846519.2565917969
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",-0.34207159851420954,12.139999902460529,0.42414555506547913,0.514875707736714,0.9806525851446248,CAR,1939767.9885253904,2430496.0634765625,2140645.078491211,2665311.731689453,2279392.241455078,2194784.690185547,2492220.4825439453,2412503.1643066406,2579735.21484375,2093678.0153808591,2077579.7651367188
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",-0.4069342186982551,11.29216040864643,0.5996654902919545,0.4387056851543484,0.9806525851446248,CAR,1049124.5791015625,1070540.3215332031,1140392.4146728516,1251955.5372314453,1374031.0412597656,1110796.737915039,1253343.1610107422,1276397.7185058594,1314163.553955078,1433375.403076172,1684194.2908935547
"(7Z,10Z)-hexadecadienoylcarnitine",-0.38567251556225773,11.844981573111843,0.5388201688801926,0.4629220983920883,0.9806525851446248,CAR,1559599.7697753906,1588900.268798828,1693150.3903808594,1906106.0573730469,1901348.182861328,1606353.2426757812,1873921.4216308591,1902876.1496582031,2005393.249267578,1818268.425048828,2578376.0740966797
"(9Z,12Z,15Z)-3-hydroxyoctadecatrienoylcarnitine",-0.5086144619566386,14.793411470881196,0.9350548407177666,0.33355286340529755,0.9806525851446248,CAR,10354077.518066406,18743120.123535156,17230450.004882812,14976742.081542969,12457421.822753906,22132601.1640625,12139073.696289062,18102972.64501953,15758916.81298828,14440797.770507812,2155070.9477539062
"(9Z,12Z)-3-hydroxyhexadecadienoylcarnitine",-0.48763563934430115,13.585597259450209,0.8598647162488025,0.35377655253902096,0.9806525851446248,CAR,4548090.254638672,7191994.978515625,7154281.061279297,6230783.154052734,5983506.459472656,8245887.214111328,5412256.6162109375,7534727.410644531,6695696.98828125,6682941.8681640625,2817110.0759277344
(9Z)-3-hydroxyoctadecenoylcarnitine,-0.5152018593373716,14.8726894219962,0.9593046682848771,0.3273621283040373,0.9806525851446248,CAR,10822962.869628906,19673378.95703125,18254947.068847656,15744826.903320312,13176578.10888672,23314671.77001953,12741658.96826172,19088064.09716797,16634745.890625,15611679.19482422,2395006.220703125
1-O-carboceroyl-Cer(d18:1/18:0),-0.23464183578192183,5.464882906655798,0.19978815570897268,0.654891894978073,0.9806525851446248,Cer,23379.941871643063,18910.121425628666,23674.221508026123,19387.241500854492,22414.021717071533,23518.86159515381,24620.98153686523,18542.74126815796,20872.98154449463,19351.66135406494,32565.38228225708
1-O-cerotoyl-Cer(d18:1/16:0),-0.15553534539522304,7.399716646886605,0.08784757401478771,0.7669315632142958,0.9806525851446248,Cer,80859.80527496338,67606.82591247559,69276.28416442871,121797.58711624146,102118.72706985474,71531.56502151489,94600.40604019164,48290.72343444824,129686.40884780884,90206.18699645996,104272.36771011353
1-O-cerotoyl-Cer(d18:1/18:0),-0.16948888964854392,9.134613058551807,0.10430957848734579,0.7467180118087314,0.9806525851446248,Cer,286598.67964172363,210867.73253631592,259933.4981918335,272286.04024124146,300706.4411582947,242689.6378440857,319763.26332473755,188144.5944366455,290259.72340393066,254315.69579315183,544596.580368042
1-O-eicosanoyl-Cer(d18:1/16:0),0.7370629465665448,6.4128267208275584,1.9525784360716898,0.162309270435668,0.9806525851446248,Cer,32220.22254562378,144073.01107406616,48475.983406066895,49439.163635253906,50599.063232421875,38312.82266235352,32873.5220451355,24691.961532592773,32300.022270202637,30083.80215072632,28402.641986846924
1-O-myristoyl-Cer(d18:1/16:0),0.1771697535484412,6.591471594941973,0.11396659492584149,0.7356726402796663,0.9806525851446248,Cer,54386.303718566895,80557.88554382324,58228.624572753906,50704.183753967285,50433.8034324646,52282.40361404419,51031.74311065674,29999.60227203369,47704.262954711914,41838.42319107056,43334.30277252197
1-O-palmitoyl-Cer(d18:1/16:0),0.15561114398781892,6.403519623999585,0.08793005492861994,0.7668253418376232,0.9806525851446248,Cer,35647.702491760254,75182.80504226685,49120.04314041138,46163.84300994873,45528.64307785034,37671.40256881714,41503.562911987305,30627.382152557373,38626.942794799805,38395.3628578186,50665.82361602783
1-O-stearoyl-Cer(d18:1/16:0),0.929107704648463,6.709021681919053,3.083460199381989,0.0790920939891453,0.9806525851446248,Cer,40163.10260391235,200401.791885376,58489.64445877075,65201.24501800537,57285.90365982056,39907.92282104492,41409.22291183472,24739.361751556396,39577.362842559814,37099.262493133545,32940.40257644653
1-O-tricosanoyl-Cer(d18:1/18:0),-0.23494795322703826,4.431658642448787,0.20028258830313916,0.6544928455199424,0.9806525851446248,Cer,10099.880729675291,10180.240703582764,11458.880809783936,12517.040855407717,10831.58073425293,12337.640785217283,10196.060813903809,9660.040676116943,10959.840721130371,10466.840755462646,12759.900817871094
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",-0.47279868246004325,13.017013024918954,0.8085639911005331,0.3685451480025008,0.9806525851446248,CAR,3269997.2236328125,4893907.564453125,4660732.6201171875,4206026.020996094,3740109.557617187,5415979.7744140625,3846312.868652344,4968330.218261719,4577722.708984375,4138307.3325195312,2428656.8916015625
12:0 Cholesteryl ester,-0.4602724823147603,8.120482857361356,0.7664490425231634,0.3813178160643357,0.9806525851446248,CE,162075.57186889648,185949.39279174805,190370.63200378415,52144.48365020752,51295.14357757568,200241.51499938965,196464.39416503903,191143.31437683103,48828.74309921265,50371.44329452515,158999.98956298828
12:0 Cholesteryl ester_2,-0.3973840307033645,8.086775347219055,0.5719247861416079,0.449495069837505,0.9806525851446248,CE,167308.3116760254,191733.1952819824,180831.03214263916,49434.48342514038,48283.80372619629,185237.65446472168,194796.03422546387,182998.5949554443,46823.283615112305,44904.20314788818,163044.15301513672
14:0 Cholesteryl ester,-0.27372145497502454,7.646128180229085,0.2718002003921356,0.6021267312242742,0.9806525851446248,CE,202606.45343017575,94036.7070159912,116114.08819580078,39418.46291732788,37524.18278503418,105610.56730651855,107985.74781799316,168315.25177001953,36109.662437438965,35977.82231903076,85346.74568939209
14:1 Cholesteryl ester,-0.26044700825907496,7.637334533389428,0.24611165585156414,0.61982638640101,0.9806525851446248,CE,199691.31356811523,93316.4656982422,120425.56855773926,37575.38257598877,34715.18257904053,109536.30744934082,108556.44799804688,160008.3309020996,36776.74267196655,35528.5424118042,91728.62675476074
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester,-0.507649583546615,8.798937160217745,0.9315159905454493,0.33446930548515635,0.9806525851446248,CE,247360.9578857422,266253.2185058594,280976.87927246094,103361.62686157228,103570.74768066406,306373.8005371094,299731.0216064453,295858.30310058594,112840.5672302246,105376.86743164062,268696.0985107422
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2,-0.5058728758130628,8.816878185138302,0.9250400693454139,0.3361550852301386,0.9806525851446248,CE,252850.63806152344,269787.4794921875,275199.18005371094,109722.42831420898,102070.20748901369,303455.8826904297,299659.14196777344,302988.9415283203,112044.8677368164,106071.48748779295,281328.5203857422
15:0 Cholesteryl ester,-0.45198943800885166,8.70037169527423,0.7392275143188272,0.3899084452273079,0.9806525851446248,CE,229352.2568359375,249117.5584716797,268693.6774902344,105126.76776123048,107702.80712890624,266860.19885253906,267613.71813964844,272503.86083984375,114434.50775146484,111157.34732055664,248100.27880859375
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester,-0.4652162082029051,8.851404124596073,0.7829378836686374,0.3762441338741072,0.9806525851446248,CE,260590.21728515625,268047.0192871094,298079.80126953125,111455.6879272461,115781.30844116212,297769.2003173828,290351.58154296875,308943.9620361328,124084.7282409668,119824.3484802246,282264.8193359375
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester_2,-0.46773222418500626,8.85372971922257,0.7913926138844545,0.37367936158775084,0.9806525851446248,CE,261740.3193359375,276397.84020996094,290697.8009033203,112282.48760986328,111079.46835327148,301401.74060058594,287615.060546875,309998.6005859375,119055.92895507812,120952.50833129884,287922.24072265625
15:1 Cholesteryl ester,-0.44494576859260876,8.761576339274555,0.716457454906049,0.39730839234731374,0.9806525851446248,CE,259498.01831054688,255651.8582763672,270325.19915771484,111679.74743652344,103642.36712646484,284971.76025390625,274811.8981933594,285592.7198486328,114059.18821716309,115133.86862182616,255572.7781982422
"16:2 Cholesteryl ester, zymosteryl palmitoleate",-0.48663247713592567,8.837433195192464,0.8563361614760652,0.35476602597956103,0.9806525851446248,CE,258572.75805664065,269297.05908203125,292214.919921875,110203.26791381836,106837.36743164062,297905.1613769531,287947.70153808594,311092.66162109375,121413.6282043457,118804.1879272461,274790.7999267578
16:3 Cholesteryl ester,-0.4876433847902451,8.79311056723483,0.8598805625588284,0.3537721174516689,0.9806525851446248,CE,242702.83837890625,258914.6781005859,280185.4190673828,113500.16781616212,111255.42819213869,294535.90087890625,284794.66064453125,298385.6613769531,113194.88842773438,113224.94805908205,268572.4782714844
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",-0.4892621040349251,8.559251990547452,0.8655694443143602,0.35218480105634575,0.9806525851446248,CE,175049.87139892578,348423.6258239746,213535.4341430664,67835.50381469727,64241.92467880249,265665.31997680664,250481.35647583008,273335.97845458984,62059.30449676514,64375.98403930664,232670.8377380371
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",-0.4995267241776471,8.569339533551224,0.9020881071107283,0.3422224292899507,0.9806525851446248,CE,179889.05236816406,339962.84579467773,213364.9132080078,68219.18450927734,64514.02480316162,278562.02059936523,251506.4744873047,265981.2977294922,66287.6245727539,65895.02463531494,241449.8783721924
18:1 Campesteryl ester,-0.6247905928450868,8.505958638334493,1.4073192909709178,0.23550191639254636,0.9806525851446248,CE,175239.93341064453,268409.1796569824,215967.89556884769,61878.924240112305,62048.54407501221,266465.2412109375,245670.0968322754,280101.3180847168,56779.70411682129,60489.72505187988,225617.7167816162
18:3 Campesteryl ester,-0.567014368329017,8.36323738097996,1.1606480415757687,0.2813311828615512,0.9806525851446248,CE,163275.2911682129,237849.93978881836,197581.23251342773,67581.88467407227,63734.52460479736,237615.17587280273,228000.55624389648,240460.916885376,57197.34386444092,61311.203605651855,197820.75631713867
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",-0.3630570501212245,9.295702479559473,0.47763824933554133,0.4894940446215541,0.9806525851446248,CE,341507.6442871094,514951.9577636719,400920.3483886719,148631.35021972656,134828.8695678711,437464.8122558594,402255.1103515625,402006.4881591797,144071.72985839844,158509.9910888672,328716.4434814453
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",-0.34054611178945443,9.301999080798725,0.4203762484667095,0.5167493632940391,0.9806525851446248,CE,352155.083984375,523589.3599853515,399723.98828125,146718.33074951172,137638.7099609375,431716.41259765625,397131.4901123047,402571.6882324219,148464.85083007812,160089.11193847656,329537.4803466797
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.37804314787604637,11.32092531184645,0.5177727832870005,0.47179329859853064,0.9806525851446248,CAR,1040048.8419189452,1131210.0415039062,1147077.4656982422,1272941.5639648438,1376064.4704589844,1083593.9168701172,1316100.0698242188,1280694.2133789062,1321934.1652832031,1328133.6027832031,1930786.4631347656
20:0 Campesteryl ester,-0.4936777396027043,9.832530984542673,0.8811965592740307,0.34787416084542355,0.9806525851446248,CE,679605.6884765625,570926.6004638672,540973.541015625,174167.41290283203,173933.0126953125,726330.0109863281,579660.4241943359,684587.46630859375,186229.01287841797,183809.9330444336,317584.8635253906
20:1 Campesteryl ester,-0.4322346212893436,9.846069514168223,0.6762617366039194,0.41087696150784636,0.9806525851446248,CE,676347.58544921875,688799.9445800781,533536.2581787109,168958.17156982422,165176.45068359375,711627.2513427734,574620.6032714844,681386.88427734375,190459.41339111328,188184.5531616211,310572.0031738281
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",-0.3828517551715413,9.32253352589532,0.5309860626180125,0.46619259310411293,0.9806525851446248,CE,347684.2236328125,502197.9731445313,419090.47009277344,148990.13116455078,136796.1903076172,441135.7902832031,413777.4302978515,411261.06884765625,157066.20965576172,160391.5714111328,336350.2844238281
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",-0.37960303543272594,9.306447544953109,0.5220385202192119,0.4699734003779467,0.9806525851446248,CE,339358.6844482422,501408.71350097656,406331.3693847656,155499.97149658203,139269.41015625,427770.54821777344,412817.9084472656,404912.9471435547,156799.3109741211,164944.91046142578,332064.9237060547
20:3 Campesteryl ester,-0.39341979247926084,10.086415935948452,0.5606153751150487,0.4540124048149306,0.9806525851446248,CE,733625.4548339844,708332.6119384766,659154.8083496094,231894.11669921875,267571.7769165039,651394.2424316406,620419.22412109375,818735.2111816406,256280.87823486328,276048.0584716797,532591.3153076172
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",-0.364256743264276,9.096369293684806,0.48079110318940366,0.48806419776085097,0.9806525851446248,CE,283521.4597167969,442812.4324951172,341104.5848388672,144004.32977294922,136512.4094543457,364076.984375,342376.0046386719,346876.38415527344,141291.849609375,159077.29052734375,281844.6805419922
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",-0.5653704564096504,9.253520274545341,1.153979931919821,0.2827175576696705,0.9806525851446248,CE,257892.53875732425,472898.1745147705,339870.63845825195,132994.22860717773,130860.34854125977,386609.8872833252,384790.6307067871,438562.8924407959,131670.3087234497,149449.1901550293,433173.92571258545
20:5 Cholesteryl ester,-0.6053591259389334,10.243058199415021,1.3217807633664052,0.25027270926832856,0.9806525851446248,CE,553765.8633422852,813621.7353820801,678465.0278625488,236174.3785057068,275581.3198928833,736159.460723877,768196.9700622559,914103.2744140624,243411.83782958984,267082.9399795532,911030.2897338868
22:0 Campesteryl ester,-0.663844483334055,8.959820273430664,1.587190457344775,0.20772799876165673,0.9806525851446248,CE,290060.2583770752,331322.3430328369,370521.7639007568,77295.60439682007,69889.4048576355,340675.8217391968,367210.848815918,477027.76877593994,80513.78633880615,67158.64447784424,105651.5481300354
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",-0.6591911160619075,8.80041050332079,1.5652038887110393,0.2109048946666029,0.9806525851446248,CE,395209.9066314697,293992.34017944336,204615.7733001709,41977.76301956177,56235.90398788452,418908.9720458984,288414.3606262207,395202.1464691162,60594.46385574341,54126.38396835327,79871.64535522461
